URL,POSITIVE SCORE,Negaive SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,9,14,-0.21739120982990878,0.13529403806233056,17.40625,45.78,25.274500000000003,255,557,2.570915619389587,13,7.547576301615799
https://insights.blackcoffer.com/bank-risk-management-india/,12,23,-0.31428562448982156,0.20588223183398127,13.852941176470589,30.36,17.685176470588235,143,471,1.9915074309978769,0,6.16348195329087
https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,35,22,0.228070135426292,0.33529392041534095,12.966666666666667,44.73,23.078666666666667,348,778,2.3701799485861184,0,7.158097686375322
https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,7,11,-0.2222220987655007,0.10588229065747608,16.678571428571427,40.04,22.68742857142857,187,467,2.2483940042826553,0,6.593147751605995
https://insights.blackcoffer.com/mitigating-bank-risk-management/,5,6,-0.09090900826453795,0.06470584429067983,13.588235294117647,38.96,21.01929411764706,90,231,2.0995670995670994,2,6.454545454545454
https://insights.blackcoffer.com/future-of-bank-risk-management/,10,23,-0.39393927456385613,0.19411753287203948,13.272727272727273,35.84,19.64509090909091,157,438,2.095890410958904,2,6.468036529680365
https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,21,19,0.04999998750000312,0.23529397923883574,19.1875,43.0,24.875,396,921,2.204125950054289,18,6.7926167209554835
https://insights.blackcoffer.com/marketing-analytics-needs/,31,8,0.5897434385273234,0.22941162975786483,14.618181818181819,44.9,23.80727272727273,361,804,2.4129353233830844,6,7.221393034825871
https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,29,14,0.348837128177412,0.2529410276817484,17.0,43.0,24.0,212,493,2.385395537525355,0,6.9776876267748476
https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,28,12,0.39999990000002494,0.23529397923883574,20.78787878787879,41.84,25.051151515151517,287,686,2.3746355685131197,0,6.965014577259475
https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,13,22,-0.25714278367349036,0.20588223183398127,12.883720930232558,44.58,22.985488372093023,247,554,2.3736462093862816,0,6.824909747292419
https://insights.blackcoffer.com/the-emergence-of-data-analytics/,3,4,-0.14285693877580175,0.04117644636679625,14.291666666666666,42.86,22.860666666666667,147,343,2.294460641399417,3,6.696793002915452
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,25,14,0.282051209730459,0.22941162975786483,16.62264150943396,37.0,21.449056603773585,326,881,2.2735527809307605,5,6.703745743473326
https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,15,18,-0.09090906336088989,0.19411753287203948,15.065217391304348,40.4,22.18608695652174,280,693,2.266955266955267,7,6.754689754689755
https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,9,8,0.058823494809708936,0.0999999411765052,14.0,34.34,19.336000000000002,125,364,2.0467032967032965,4,6.357142857142857
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,18,30,-0.2499999479166775,0.2823527750866029,13.192307692307692,36.3,19.79692307692308,249,686,2.253644314868805,6,6.650145772594752
https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,21,40,-0.3114753587745313,0.3588233183392245,15.981818181818182,40.39,22.548727272727277,355,879,2.354948805460751,3,7.2275312855517635
https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,12,4,0.4999996875001953,0.0941175916955343,14.033333333333333,43.23,22.90533333333333,182,421,2.32541567695962,4,6.831353919239905
https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,17,2,0.7894732686982796,0.11176464013844697,22.166666666666668,41.73,25.558666666666667,111,266,2.345864661654135,0,6.973684210526316
https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,12,11,0.043478241965981754,0.13529403806233056,15.0,38.15,21.26,206,540,2.2425925925925925,3,6.642592592592592
https://insights.blackcoffer.com/analytics-healthcare-industry/,15,14,0.03448274673008733,0.17058813494815592,18.454545454545453,46.31,25.905818181818184,188,406,2.4827586206896552,1,7.246305418719212
https://insights.blackcoffer.com/business-analytics-textile-industry/,13,2,0.7333328444447704,0.0882352422145634,38.5,41.56,32.024,192,462,2.4025974025974026,1,7.1688311688311686
https://insights.blackcoffer.com/big-data-marketing-reality/,22,7,0.51724120095131,0.17058813494815592,18.580645161290324,33.33,20.764258064516127,192,576,2.1805555555555554,1,6.532986111111111
https://insights.blackcoffer.com/understanding-millennial-market/,7,6,0.07692301775152481,0.07647054325262162,23.785714285714285,43.54,26.930285714285716,145,333,2.165165165165165,2,6.912912912912913
https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,8,3,0.45454504132268975,0.06470584429067983,13.566666666666666,40.29,21.54266666666667,164,407,2.3415233415233416,1,6.842751842751842
https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,24,7,0.5483869198751872,0.18235283391009768,19.157894736842106,43.96,25.247157894736844,160,364,2.3076923076923075,0,6.9945054945054945
https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,9,7,0.12499992187504883,0.0941175916955343,19.0,39.95,23.580000000000002,167,418,2.1770334928229667,0,6.5
https://insights.blackcoffer.com/digital-transformation-oil-gas/,7,15,-0.3636361983471826,0.12941168858135965,20.736842105263158,47.21,27.178736842105266,186,394,2.4289340101522843,1,7.106598984771574
https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,20,9,0.37931021403096066,0.17058813494815592,28.6875,37.25,26.375,171,459,2.187363834422658,0,6.474945533769064
https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,17,5,0.5454542975207739,0.12941168858135965,21.058823529411764,43.85,25.963529411764707,157,358,2.4804469273743015,0,7.022346368715084
https://insights.blackcoffer.com/role-big-data-cyber-security/,11,28,-0.4358973241288912,0.22941162975786483,42.63636363636363,46.48,35.64654545454545,218,469,2.5970149253731343,0,7.377398720682303
https://insights.blackcoffer.com/role-big-data-healthcare/,25,45,-0.285714244897965,0.41176446366796254,16.65,45.8,24.98,305,666,2.4414414414414414,0,7.276276276276277
https://insights.blackcoffer.com/data-driven-dashboards/,3,1,0.49999875000312505,0.023529397923883574,16.678571428571427,44.97,24.659428571428574,210,467,2.2077087794432546,0,6.725910064239828
https://insights.blackcoffer.com/role-big-data-academia/,17,37,-0.3703703017832774,0.31764687197242825,18.27659574468085,40.51,23.51463829787234,348,859,2.275902211874272,15,6.786961583236321
https://insights.blackcoffer.com/sales-forecasting-in-retail/,20,11,0.29032248699274615,0.18235283391009768,20.40909090909091,45.21,26.247636363636367,203,449,2.4075723830734965,0,7.11358574610245
https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,4,45,-0.8367345231154034,0.2882351245675738,14.261904761904763,42.24,22.60076190476191,253,599,2.4190317195325544,6,7.03338898163606
https://insights.blackcoffer.com/data-exfiltration/,4,4,0.0,0.04705879584776715,13.55,38.38,20.772000000000006,104,271,2.143911439114391,11,6.464944649446495
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,4,5,-0.11111098765445816,0.05294114532873804,16.0,36.88,21.152,59,160,2.11875,0,6.55625
